category,description,month,count
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2019-10-01,17
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2019-11-01,9
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2019-12-01,17
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-01-01,9
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-02-01,9
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-03-01,11
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-04-01,6
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-05-01,5
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-06-01,11
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-07-01,6
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-08-01,5
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-09-01,9
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-10-01,8
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-11-01,15
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2020-12-01,6
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-01-01,10
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-02-01,9
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-03-01,8
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-04-01,5
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-05-01,10
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-06-01,9
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-07-01,19
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-08-01,17
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-09-01,15
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-10-01,15
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-11-01,14
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2021-12-01,13
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-01-01,13
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-02-01,14
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-03-01,9
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-04-01,5
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-05-01,10
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-06-01,9
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-07-01,15
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-08-01,10
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-09-01,6
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-10-01,11
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-11-01,13
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2022-12-01,14
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2023-01-01,13
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2023-02-01,4
All Other,FRAUD - OBTAINING PROPERTY BY FALSE PRETENSE,2023-03-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2015-01-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2015-02-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2015-03-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2015-04-01,3
All Other,FRAUD - PHARMACEUTICAL FRAUD,2015-05-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2015-06-01,4
All Other,FRAUD - PHARMACEUTICAL FRAUD,2015-09-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2015-10-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2015-11-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2016-02-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2016-03-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2016-04-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2016-05-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2016-08-01,3
All Other,FRAUD - PHARMACEUTICAL FRAUD,2016-09-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2017-02-01,4
All Other,FRAUD - PHARMACEUTICAL FRAUD,2017-05-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2017-06-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2017-07-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2017-08-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2017-09-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2017-10-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2017-11-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2017-12-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2018-03-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2018-06-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2018-07-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2018-08-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2019-02-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2019-04-01,2
All Other,FRAUD - PHARMACEUTICAL FRAUD,2019-05-01,3
All Other,FRAUD - PHARMACEUTICAL FRAUD,2019-06-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2019-07-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2019-12-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2020-04-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2020-05-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2020-06-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2020-09-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2020-10-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2020-11-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2021-07-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2021-08-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2021-09-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2021-10-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2021-12-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2022-01-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2022-06-01,1
All Other,FRAUD - PHARMACEUTICAL FRAUD,2022-10-01,4
All Other,FRAUD - PHARMACEUTICAL FRAUD,2022-11-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2015-02-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2015-03-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2015-04-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2015-05-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2015-06-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2015-07-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2015-08-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2015-09-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2015-11-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2016-01-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2016-02-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2016-04-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2016-05-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2016-06-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2016-08-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2016-09-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2016-10-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2016-11-01,3
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2016-12-01,3
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2017-01-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2017-02-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2017-03-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2017-08-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2017-09-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2017-11-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2017-12-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2018-01-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2018-02-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2018-05-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2018-06-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2018-11-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2018-12-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2019-01-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2019-02-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2019-04-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2019-05-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2019-08-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2019-09-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2019-10-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2019-11-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2020-01-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2020-02-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2020-06-01,3
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2020-07-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2020-08-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2020-09-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2020-10-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2020-11-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2020-12-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2021-03-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2021-04-01,2
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2021-06-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2021-07-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2021-10-01,1
All Other,FRAUD - UNAUTHORIZED USE OF VEHICLE/CONVEYANCE,2022-03-01,1
All Other,FRAUD - WELFARE FRAUD,2016-12-01,1
All Other,FRAUD - WELFARE FRAUD,2017-10-01,1
All Other,FRAUD - WELFARE FRAUD,2021-01-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-01-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-02-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-03-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-05-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-06-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-07-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-08-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-09-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-10-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-11-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2015-12-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2016-01-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2016-02-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2016-03-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2016-04-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2016-05-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2016-07-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2016-09-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2016-11-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2016-12-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-01-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-03-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-04-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-05-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-06-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-07-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-08-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-09-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-10-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-11-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2017-12-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2018-01-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2018-03-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2018-04-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2018-05-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2018-06-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2018-08-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2018-09-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2018-10-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2018-11-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-01-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-02-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-03-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-04-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-05-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-06-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-07-01,7
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-08-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-09-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-10-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-11-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2019-12-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2020-01-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2020-02-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2020-04-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2020-05-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2020-08-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2020-09-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2020-11-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-01-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-03-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-04-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-05-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-06-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-07-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-08-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-09-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-10-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-11-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2021-12-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-01-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-02-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-03-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-04-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-05-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-06-01,3
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-07-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-08-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-09-01,2
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-10-01,1
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-11-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2022-12-01,5
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2023-01-01,4
All Other,FRAUD - WIRE/COMPUTER/OTHER ELECTRONIC MANIPULATION,2023-02-01,4
All Other,FRAUD - WORTHLESS CHECK,2015-01-01,1
All Other,FRAUD - WORTHLESS CHECK,2015-03-01,1
All Other,FRAUD - WORTHLESS CHECK,2015-11-01,3
All Other,FRAUD - WORTHLESS CHECK,2016-01-01,1
All Other,FRAUD - WORTHLESS CHECK,2016-03-01,1
All Other,FRAUD - WORTHLESS CHECK,2016-05-01,1
All Other,FRAUD - WORTHLESS CHECK,2016-07-01,1
All Other,FRAUD - WORTHLESS CHECK,2016-10-01,1
All Other,FRAUD - WORTHLESS CHECK,2016-12-01,1
All Other,FRAUD - WORTHLESS CHECK,2017-02-01,1
All Other,FRAUD - WORTHLESS CHECK,2017-03-01,2
All Other,FRAUD - WORTHLESS CHECK,2017-04-01,1
All Other,FRAUD - WORTHLESS CHECK,2017-05-01,2
All Other,FRAUD - WORTHLESS CHECK,2017-08-01,3
All Other,FRAUD - WORTHLESS CHECK,2017-09-01,3
All Other,FRAUD - WORTHLESS CHECK,2017-10-01,2
All Other,FRAUD - WORTHLESS CHECK,2017-11-01,1
All Other,FRAUD - WORTHLESS CHECK,2017-12-01,3
All Other,FRAUD - WORTHLESS CHECK,2018-01-01,1
All Other,FRAUD - WORTHLESS CHECK,2018-02-01,1
All Other,FRAUD - WORTHLESS CHECK,2018-05-01,1
All Other,FRAUD - WORTHLESS CHECK,2018-06-01,2
All Other,FRAUD - WORTHLESS CHECK,2018-11-01,1
All Other,FRAUD - WORTHLESS CHECK,2018-12-01,1
All Other,FRAUD - WORTHLESS CHECK,2019-01-01,2
All Other,FRAUD - WORTHLESS CHECK,2019-02-01,1
All Other,FRAUD - WORTHLESS CHECK,2019-03-01,1
All Other,FRAUD - WORTHLESS CHECK,2019-06-01,1
All Other,FRAUD - WORTHLESS CHECK,2019-08-01,3
All Other,FRAUD - WORTHLESS CHECK,2019-09-01,1
All Other,FRAUD - WORTHLESS CHECK,2019-10-01,1
All Other,FRAUD - WORTHLESS CHECK,2019-11-01,1
All Other,FRAUD - WORTHLESS CHECK,2020-01-01,2
All Other,FRAUD - WORTHLESS CHECK,2020-12-01,1
All Other,FRAUD - WORTHLESS CHECK,2021-02-01,1
All Other,FRAUD - WORTHLESS CHECK,2021-03-01,1
All Other,FRAUD - WORTHLESS CHECK,2021-04-01,3
All Other,FRAUD - WORTHLESS CHECK,2021-06-01,1
All Other,FRAUD - WORTHLESS CHECK,2021-09-01,3
All Other,FRAUD - WORTHLESS CHECK,2021-11-01,2
All Other,FRAUD - WORTHLESS CHECK,2022-01-01,1
All Other,FRAUD - WORTHLESS CHECK,2022-08-01,1
All Other,FRAUD - WORTHLESS CHECK,2022-09-01,2
All Other,FRAUD - WORTHLESS CHECK,2023-01-01,1
All Other,GAMBLING - ALL OTHER,2016-04-01,1
All Other,GAMBLING - BETTING AND WAGERING,2016-07-01,1
All Other,GAMBLING - OPERATING/PROMOTING/ASSISTING GAMBLING,2016-04-01,1
All Other,GAMBLING - OPERATING/PROMOTING/ASSISTING GAMBLING,2016-07-01,1
All Other,"HUMAN TRAFFICKING, COMMERCIAL SEX ACTS",2017-12-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2015-02-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2015-03-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2015-04-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2015-05-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2015-07-01,4
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2015-08-01,2
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2015-10-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2015-11-01,2
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2015-12-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2016-01-01,2
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2016-02-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2016-03-01,2
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2016-05-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2016-06-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2016-10-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2016-11-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2017-03-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2017-05-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2017-07-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2017-08-01,3
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2017-12-01,2
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2018-02-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2018-03-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2018-04-01,2
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2018-06-01,2
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2018-07-01,3
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2018-09-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2018-10-01,2
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2018-11-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2018-12-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2019-01-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2019-06-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2019-08-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2019-10-01,3
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2019-11-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2020-01-01,2
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2020-03-01,1
All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,2020-10-01,1
